id,v1x,v1y,v2x,v2y,v3x,v3y,type,num_polygon_edges
636,-96.7631,42.0889,-96.7631,42.0892,-96.774,42.0903,INTERNAL,0
637,-96.7715,42.0903,-96.774,42.0903,-96.7631,42.0892,SIDE,1
638,-96.7971,42.0903,-96.7993,42.0904,-96.8641,41.9574,SIDE,1
639,-96.7955,42.0903,-96.7971,42.0903,-96.7823,42.0623,SIDE,1
640,-96.7936,42.0903,-96.7955,42.0903,-96.7737,42.0734,SIDE,1
641,-96.7919,42.0903,-96.7936,42.0903,-96.7693,42.0791,SIDE,1
642,-96.7884,42.0903,-96.7919,42.0903,-96.767,42.082,SIDE,1
643,-96.7866,42.0903,-96.7881,42.0903,-96.7644,42.0853,SIDE,1
644,-96.7638,42.0861,-96.7635,42.0865,-96.7857,42.0903,INTERNAL,0
645,-96.7635,42.0865,-96.7631,42.087,-96.7844,42.0903,INTERNAL,0
646,-96.8012,42.0904,-96.8641,41.9574,-96.7993,42.0904,SIDE,1
647,-96.8031,42.0904,-96.8641,41.9574,-96.8013,42.0904,SIDE,1
648,-96.8059,42.0904,-96.8641,41.9574,-96.8042,42.0904,SIDE,1
649,-96.8279,42.0904,-96.8316,42.0904,-96.8641,41.9574,SIDE,1
650,-96.826,42.0904,-96.8279,42.0904,-96.8522,41.9847,SIDE,1
651,-96.8251,42.0904,-96.826,42.0904,-96.8469,41.9969,SIDE,1
652,-96.8237,42.0904,-96.8251,42.0904,-96.8445,42.0025,SIDE,1
653,-96.8235,42.0904,-96.8237,42.0904,-96.8407,42.0112,SIDE,1
654,-96.8234,42.0904,-96.8235,42.0904,-96.8404,42.0121,SIDE,1
655,-96.8224,42.0904,-96.8234,42.0904,-96.8402,42.0125,SIDE,1
656,-96.8376,42.0185,-96.833,42.0291,-96.8205,42.0904,INTERNAL,0
657,-96.833,42.0291,-96.8281,42.0404,-96.8183,42.0904,INTERNAL,0
658,-96.8181,42.0904,-96.8183,42.0904,-96.8281,42.0404,SIDE,1
659,-96.8158,42.0904,-96.8181,42.0904,-96.8277,42.0413,SIDE,1
660,-96.814,42.0904,-96.8158,42.0904,-96.8229,42.0523,SIDE,1
661,-96.8097,42.0904,-96.814,42.0904,-96.8195,42.0601,SIDE,1
662,-96.809,42.0904,-96.8097,42.0904,-96.8117,42.0783,SIDE,1
663,-96.8086,42.0904,-96.809,42.0904,-96.8106,42.0807,SIDE,1
664,-96.8075,42.0904,-96.8086,42.0904,-96.8099,42.0823,SIDE,1
665,-96.8064,42.0904,-96.8075,42.0904,-96.808,42.0867,SIDE,1
666,-96.861,42.0904,-96.8623,42.0904,-96.8641,41.9574,SIDE,1
667,-96.8603,42.0905,-96.861,42.0904,-96.8628,41.9628,SIDE,1
668,-96.8552,42.0904,-96.8603,42.0905,-96.8619,41.9662,SIDE,1
669,-96.8533,42.0904,-96.8552,42.0904,-96.8565,41.9883,SIDE,1
670,-96.8531,42.0904,-96.8533,42.0904,-96.8545,41.9967,SIDE,1
671,-96.8476,42.0904,-96.8531,42.0904,-96.8543,41.9976,SIDE,1
672,-96.8458,42.0904,-96.8476,42.0904,-96.8484,42.0216,SIDE,1
673,-96.8465,42.0293,-96.845,42.0357,-96.8444,42.0904,INTERNAL,0
674,-96.845,42.0357,-96.8443,42.0385,-96.8437,42.0904,INTERNAL,0
675,-96.8429,42.0904,-96.8437,42.0904,-96.8443,42.0385,SIDE,1
676,-96.842,42.0904,-96.8429,42.0904,-96.8434,42.0421,SIDE,1
677,-96.8393,42.0904,-96.842,42.0904,-96.8425,42.0459,SIDE,1
678,-96.8366,42.0904,-96.8393,42.0904,-96.8397,42.0574,SIDE,1
679,-96.8363,42.0904,-96.8366,42.0904,-96.8369,42.0691,SIDE,1
680,-96.8361,42.0904,-96.8363,42.0904,-96.8365,42.0705,SIDE,1
681,-96.8348,42.0904,-96.8361,42.0904,-96.8363,42.0713,SIDE,1
682,-96.8316,42.0904,-96.8348,42.0904,-96.8349,42.0769,SIDE,1
683,-96.5625,41.7643,-96.5545,41.8196,-96.5548,41.8198,INTERNAL,0
684,-96.5625,41.7643,-96.555,41.8201,-96.5552,41.8204,INTERNAL,0
685,-96.5625,41.7643,-96.5552,41.8204,-96.7631,42.0494,INTERNAL,0
686,-96.561,41.8526,-96.5668,41.8582,-96.5552,41.8243,INTERNAL,0
687,-96.5544,41.7911,-96.556,41.7747,-96.5576,41.7574,INTERNAL,0
688,-96.5576,41.7574,-96.555,41.7891,-96.5552,41.7886,INTERNAL,0
689,-96.5576,41.7574,-96.5552,41.7886,-96.5625,41.7643,INTERNAL,0
690,-96.554,41.7926,-96.5552,41.7899,-96.5625,41.7643,INTERNAL,0
691,-96.5537,41.7951,-96.5552,41.7912,-96.5625,41.7643,INTERNAL,0
692,-96.5534,41.7982,-96.5552,41.7926,-96.5625,41.7643,INTERNAL,0
693,-96.5532,41.8005,-96.5552,41.7934,-96.5595,41.7764,INTERNAL,0
694,-96.5576,41.7574,-96.555,41.7538,-96.5552,41.7565,INTERNAL,0
695,-96.5576,41.7574,-96.5552,41.7565,-96.5556,41.7648,INTERNAL,0
696,-96.555,41.7538,-96.5552,41.763,-96.5556,41.7648,INTERNAL,0
697,-96.5552,41.7705,-96.5552,41.7776,-96.5561,41.7675,INTERNAL,0
698,-96.5568,41.7646,-96.557,41.7625,-96.5552,41.7689,INTERNAL,0
699,-96.557,41.7625,-96.5576,41.7574,-96.5551,41.7666,INTERNAL,0
700,-96.5574,41.8834,-96.5572,41.882,-96.5553,41.8807,INTERNAL,0
701,-96.5572,41.882,-96.5568,41.8802,-96.5553,41.8796,INTERNAL,0
702,-96.7631,42.0494,-96.5553,41.8469,-96.5553,41.847,SIDE,1
703,-96.7631,42.0494,-96.5553,41.847,-96.5574,41.8834,INTERNAL,0
704,-96.5545,41.8462,-96.5553,41.8579,-96.5574,41.8834,INTERNAL,0
705,-96.5678,41.9098,-96.5637,41.9024,-96.5552,41.8993,INTERNAL,0
706,-96.5637,41.9024,-96.5625,41.9001,-96.5552,41.8985,INTERNAL,0
707,-96.5625,41.9001,-96.5614,41.8982,-96.5552,41.8978,INTERNAL,0
708,-96.559,41.8938,-96.5556,41.8876,-96.5552,41.8883,INTERNAL,0
709,-96.5678,41.9098,-96.569,41.9107,-96.5552,41.8865,INTERNAL,0
710,-96.5678,41.9098,-96.5552,41.8865,-96.55,41.8774,INTERNAL,0
711,-96.569,41.9107,-96.5728,41.9134,-96.5552,41.8857,INTERNAL,0
712,-96.5728,41.9134,-96.5785,41.9175,-96.5553,41.8848,INTERNAL,0
713,-96.5785,41.9175,-96.5813,41.9195,-96.5553,41.8845,INTERNAL,0
714,-96.5785,41.9175,-96.5553,41.8845,-96.55,41.8774,INTERNAL,0
715,-96.5813,41.9195,-96.5823,41.9202,-96.5553,41.8844,INTERNAL,0
716,-96.5813,41.9195,-96.5553,41.8844,-96.55,41.8774,INTERNAL,0
717,-96.5823,41.9202,-96.5842,41.9215,-96.5552,41.8842,INTERNAL,0
718,-96.5823,41.9202,-96.5552,41.8842,-96.55,41.8774,INTERNAL,0
719,-96.5842,41.9215,-96.5986,41.9319,-96.5553,41.8833,INTERNAL,0
720,-96.5564,41.9297,-96.557,41.9313,-96.5552,41.9216,INTERNAL,0
721,-96.557,41.9313,-96.5576,41.9329,-96.5552,41.9206,INTERNAL,0
722,-96.5576,41.9329,-96.5583,41.9347,-96.5552,41.9196,INTERNAL,0
723,-96.5553,41.9269,-96.5552,41.9276,-96.5599,41.9388,INTERNAL,0
724,-96.7631,42.0494,-96.5544,41.9021,-96.5546,41.9035,INTERNAL,0
725,-96.7631,42.0494,-96.5552,41.9075,-96.5552,41.9075,INTERNAL,0
726,-96.5538,41.8999,-96.5552,41.91,-96.5599,41.9388,INTERNAL,0
727,-96.5572,41.9594,-96.5564,41.9558,-96.5552,41.9564,INTERNAL,0
728,-96.5564,41.9558,-96.5561,41.9548,-96.5542,41.9564,INTERNAL,0
729,-96.5557,41.9527,-96.5552,41.9552,-96.5561,41.9548,INTERNAL,0
730,-96.5574,41.9603,-96.7631,42.0494,-96.5552,41.9362,INTERNAL,0
731,-96.5574,41.9603,-96.5552,41.9362,-96.555,41.9361,INTERNAL,0
732,-96.555,41.9361,-96.5551,41.9448,-96.5574,41.9603,INTERNAL,0
733,-96.5551,41.9773,-96.5552,41.9786,-96.5577,41.9794,INTERNAL,0
734,-96.557,41.9765,-96.5561,41.9734,-96.5552,41.9746,INTERNAL,0
735,-96.5577,41.9794,-96.5602,41.9803,-96.5552,41.9665,INTERNAL,0
736,-96.5602,41.9803,-96.5609,41.9805,-96.5552,41.9659,INTERNAL,0
737,-96.5602,41.9803,-96.5552,41.9659,-96.5521,41.958,INTERNAL,0
738,-96.561,41.9805,-96.562,41.9809,-96.5552,41.965,INTERNAL,0
739,-96.562,41.9809,-96.5639,41.9815,-96.5552,41.9641,INTERNAL,0
740,-96.5639,41.9815,-96.6329,42.005,-96.5552,41.9598,INTERNAL,0
741,-96.6329,42.005,-96.6363,42.0062,-96.5552,41.9597,INTERNAL,0
742,-96.6329,42.005,-96.5552,41.9597,-96.5521,41.958,INTERNAL,0
743,-96.5551,41.9884,-96.5552,41.9901,-96.5628,41.9892,INTERNAL,0
744,-96.5589,41.9849,-96.5579,41.9836,-96.5552,41.9872,INTERNAL,0
745,-96.5675,41.9944,-96.574,41.9962,-96.5552,41.9799,INTERNAL,0
746,-96.5675,41.9944,-96.5552,41.9799,-96.5526,41.9777,INTERNAL,0
747,-96.574,41.9962,-96.5801,41.9979,-96.5552,41.9796,INTERNAL,0
748,-96.574,41.9962,-96.5552,41.9796,-96.5526,41.9777,INTERNAL,0
749,-96.5801,41.9979,-96.5838,41.999,-96.5552,41.9794,INTERNAL,0
750,-96.5801,41.9979,-96.5552,41.9794,-96.5526,41.9777,INTERNAL,0
751,-96.5857,41.9995,-96.6019,42.0041,-96.5552,41.9791,INTERNAL,0
752,-96.5857,41.9995,-96.5552,41.9791,-96.5526,41.9777,INTERNAL,0
753,-96.6019,42.0041,-96.608,42.0058,-96.5552,41.979,INTERNAL,0
754,-96.6019,42.0041,-96.5552,41.979,-96.5526,41.9777,INTERNAL,0
755,-96.5549,42.0158,-96.5573,42.0162,-96.5551,42.0033,INTERNAL,0
756,-96.5573,42.0162,-96.5577,42.0163,-96.5552,42.0028,INTERNAL,0
757,-96.5577,42.0163,-96.5582,42.0164,-96.5553,42.0017,INTERNAL,0
758,-96.5582,42.0164,-96.5592,42.0165,-96.5552,42,INTERNAL,0
759,-96.5611,42.0168,-96.5552,41.9997,-96.5592,42.0165,INTERNAL,0
760,-96.7631,42.0494,-96.5552,41.991,-96.5552,41.991,INTERNAL,0
761,-96.7631,42.0494,-96.5552,41.991,-96.5611,42.0168,INTERNAL,0
762,-96.5543,42.0443,-96.5554,42.0477,-96.5566,42.0492,INTERNAL,0
763,-96.5554,42.0509,-96.5579,42.0509,-96.5554,42.0477,INTERNAL,0
764,-96.7631,42.0494,-96.5549,42.0159,-96.5549,42.0159,SIDE,1
765,-96.7631,42.0494,-96.5549,42.0159,-96.5579,42.0509,INTERNAL,0
766,-96.554,42.0157,-96.5551,42.0271,-96.5579,42.0509,INTERNAL,0
767,-96.5567,42.0667,-96.5571,42.0666,-96.5554,42.0562,INTERNAL,0
768,-96.5567,42.0667,-96.5554,42.0562,-96.5545,42.0509,INTERNAL,0
769,-96.5571,42.0666,-96.5716,42.0654,-96.5554,42.0517,INTERNAL,0
770,-96.5721,42.0654,-96.5974,42.0633,-96.5554,42.0512,INTERNAL,0
771,-96.5721,42.0654,-96.5554,42.0512,-96.5545,42.0509,INTERNAL,0
772,-96.7631,42.0494,-96.5578,42.0666,-96.5555,42.0842,INTERNAL,0
773,-96.7631,42.0494,-96.5555,42.0842,-96.5554,42.085,INTERNAL,0
774,-96.5578,42.0666,-96.5563,42.0667,-96.5555,42.0834,INTERNAL,0
775,-96.5578,42.0666,-96.5555,42.0834,-96.5554,42.085,INTERNAL,0
776,-96.7631,42.0494,-96.7129,42.058,-96.5795,42.09,INTERNAL,0
777,-96.7129,42.058,-96.6933,42.0614,-96.5785,42.09,INTERNAL,0
778,-96.6933,42.0614,-96.6427,42.07,-96.575,42.09,INTERNAL,0
779,-96.6427,42.07,-96.6221,42.0735,-96.5727,42.09,INTERNAL,0
780,-96.6221,42.0735,-96.6133,42.075,-96.5716,42.09,INTERNAL,0
781,-96.6133,42.075,-96.6055,42.0764,-96.5704,42.09,INTERNAL,0
782,-96.6055,42.0764,-96.5716,42.0822,-96.5624,42.09,INTERNAL,0
783,-96.568,42.0828,-96.5555,42.0882,-96.5555,42.0888,INTERNAL,0
784,-96.6469,42.0901,-96.6788,42.0682,-96.6419,42.0901,SIDE,1
785,-96.6476,42.0901,-96.6788,42.0682,-96.6469,42.0901,SIDE,1
786,-96.6482,42.0901,-96.6788,42.0682,-96.6476,42.0901,SIDE,1
787,-96.6514,42.0901,-96.6788,42.0682,-96.6482,42.0901,SIDE,1
788,-96.6535,42.0901,-96.6788,42.0682,-96.6514,42.0901,SIDE,1
789,-96.6557,42.0901,-96.6788,42.0682,-96.6535,42.0901,SIDE,1
790,-96.6574,42.0901,-96.6788,42.0682,-96.6557,42.0901,SIDE,1
791,-96.659,42.0901,-96.6788,42.0682,-96.658,42.0901,SIDE,1
792,-96.6604,42.0901,-96.6788,42.0682,-96.659,42.0901,SIDE,1
793,-96.6627,42.0901,-96.6788,42.0682,-96.6604,42.0901,SIDE,1
794,-96.665,42.0901,-96.6788,42.0682,-96.6627,42.0901,SIDE,1
795,-96.6692,42.0901,-96.6788,42.0682,-96.665,42.0901,SIDE,1
796,-96.6788,42.0682,-96.6707,42.0902,-96.6709,42.0901,INTERNAL,0
797,-96.6788,42.0682,-96.6709,42.0901,-96.7631,42.0494,INTERNAL,0
798,-96.6182,42.0901,-96.6301,42.0791,-96.617,42.0901,SIDE,1
799,-96.62,42.0901,-96.6301,42.0791,-96.6182,42.0901,SIDE,1
800,-96.6212,42.0901,-96.6301,42.0791,-96.62,42.0901,SIDE,1
801,-96.6217,42.0901,-96.6301,42.0791,-96.6212,42.0901,SIDE,1
802,-96.6224,42.0901,-96.6301,42.0791,-96.6217,42.0901,SIDE,1
803,-96.6231,42.0901,-96.6301,42.0791,-96.6224,42.0901,SIDE,1
804,-96.6238,42.0901,-96.6301,42.0791,-96.6231,42.0901,SIDE,1
805,-96.6267,42.0901,-96.6301,42.0791,-96.625,42.0901,SIDE,1
806,-96.6288,42.0901,-96.6301,42.0791,-96.6267,42.0901,SIDE,1
807,-96.6309,42.0901,-96.6301,42.0791,-96.6288,42.0901,SIDE,1
808,-96.633,42.0901,-96.6301,42.0791,-96.6309,42.0901,SIDE,1
809,-96.6357,42.0901,-96.6301,42.0791,-96.633,42.0901,SIDE,1
810,-96.6365,42.0901,-96.6301,42.0791,-96.6357,42.0901,SIDE,1
811,-96.638,42.0901,-96.6301,42.0791,-96.6365,42.0901,SIDE,1
812,-96.6407,42.0908,-96.6301,42.0791,-96.638,42.0901,INTERNAL,0
813,-96.6301,42.0791,-96.6407,42.0908,-96.6419,42.0901,INTERNAL,0
814,-96.6301,42.0791,-96.6419,42.0901,-96.6788,42.0682,INTERNAL,0
815,-96.6019,42.09,-96.6062,42.0844,-96.6013,42.09,SIDE,1
816,-96.604,42.0901,-96.6062,42.0844,-96.602,42.09,SIDE,1
817,-96.6049,42.0901,-96.6062,42.0844,-96.604,42.0901,SIDE,1
818,-96.6054,42.0901,-96.6062,42.0844,-96.6049,42.0901,SIDE,1
819,-96.6059,42.09,-96.6062,42.0844,-96.6054,42.0901,SIDE,1
820,-96.6066,42.0901,-96.6062,42.0844,-96.6059,42.09,SIDE,1
821,-96.6066,42.09,-96.6088,42.0901,-96.6062,42.0844,INTERNAL,0
822,-96.6093,42.0901,-96.6062,42.0844,-96.6088,42.0901,SIDE,1
823,-96.6104,42.0901,-96.6062,42.0844,-96.6095,42.0901,SIDE,1
824,-96.6114,42.0901,-96.6062,42.0844,-96.6104,42.0901,SIDE,1
825,-96.6123,42.0901,-96.6062,42.0844,-96.6114,42.0901,SIDE,1
826,-96.6137,42.0901,-96.6062,42.0844,-96.6123,42.0901,SIDE,1
827,-96.6062,42.0844,-96.6167,42.0903,-96.617,42.0901,INTERNAL,0
828,-96.6062,42.0844,-96.617,42.0901,-96.6301,42.0791,INTERNAL,0
829,-96.6007,42.09,-96.6013,42.09,-96.6062,42.0844,SIDE,1
830,-96.597,42.09,-96.6007,42.09,-96.6054,42.0846,SIDE,1
831,-96.5959,42.09,-96.597,42.09,-96.6005,42.0857,SIDE,1
832,-96.5944,42.09,-96.5959,42.09,-96.599,42.0861,SIDE,1
833,-96.5933,42.09,-96.594,42.09,-96.5966,42.0866,SIDE,1
834,-96.5924,42.09,-96.5933,42.09,-96.5957,42.0868,SIDE,1
835,-96.5945,42.0871,-96.5935,42.0873,-96.5916,42.09,INTERNAL,0
836,-96.59,42.09,-96.5913,42.09,-96.5932,42.0874,SIDE,1
837,-96.5883,42.09,-96.5898,42.09,-96.5913,42.0878,SIDE,1
838,-96.5865,42.09,-96.5883,42.09,-96.5895,42.0882,SIDE,1
839,-96.7403,42.0902,-96.7438,42.0902,-96.7631,42.0722,SIDE,1
840,-96.7383,42.0902,-96.7403,42.0902,-96.7572,42.0742,SIDE,1
841,-96.7316,42.0902,-96.7383,42.0902,-96.7538,42.0753,SIDE,1
842,-96.7295,42.0902,-96.7316,42.0902,-96.743,42.0789,SIDE,1
843,-96.7288,42.0902,-96.7295,42.0902,-96.7396,42.08,SIDE,1
844,-96.7275,42.0902,-96.7288,42.0902,-96.7385,42.0804,SIDE,1
845,-96.7365,42.081,-96.7327,42.0823,-96.7251,42.0902,INTERNAL,0
846,-96.7327,42.0823,-96.7291,42.0835,-96.7227,42.0902,INTERNAL,0
847,-96.7216,42.0902,-96.7227,42.0902,-96.7291,42.0835,SIDE,1
848,-96.7194,42.0902,-96.7216,42.0902,-96.7275,42.084,SIDE,1
849,-96.7172,42.0902,-96.7194,42.0902,-96.7241,42.0851,SIDE,1
850,-96.7166,42.0902,-96.7172,42.0902,-96.7209,42.0862,SIDE,1
851,-96.7143,42.0902,-96.7166,42.0902,-96.72,42.0865,SIDE,1
852,-96.71,42.0902,-96.7143,42.0902,-96.7167,42.0876,SIDE,1
853,-96.7588,42.0903,-96.7631,42.0903,-96.7631,42.081,INTERNAL,0
854,-96.758,42.0903,-96.7588,42.0903,-96.7588,42.0848,SIDE,1
855,-96.7572,42.0862,-96.7553,42.0879,-96.7553,42.0903,INTERNAL,0
856,-96.7523,42.0902,-96.7527,42.0902,-96.7631,42.081,SIDE,1
857,-96.751,42.0902,-96.752,42.0902,-96.7631,42.0803,SIDE,1
858,-96.75,42.0902,-96.751,42.0902,-96.7631,42.0794,SIDE,1
859,-96.749,42.0902,-96.75,42.0902,-96.7631,42.0785,SIDE,1
860,-96.7468,42.0902,-96.749,42.0902,-96.7631,42.0775,SIDE,1
861,-96.7631,42.0753,-96.7631,42.074,-96.7455,42.0902,INTERNAL,0
862,-96.7631,42.074,-96.7631,42.0722,-96.7438,42.0902,INTERNAL,0
863,-96.6789,42.0901,-96.7631,42.0549,-96.6782,42.0901,SIDE,1
864,-96.6808,42.0901,-96.7631,42.0549,-96.6789,42.0901,SIDE,1
865,-96.6824,42.0901,-96.7631,42.0549,-96.6808,42.0901,SIDE,1
866,-96.6841,42.0901,-96.7631,42.0549,-96.6824,42.0901,SIDE,1
867,-96.6875,42.0902,-96.7631,42.0549,-96.6841,42.0901,SIDE,1
868,-96.6907,42.0902,-96.7631,42.0549,-96.6875,42.0902,SIDE,1
869,-96.6916,42.0902,-96.7631,42.0549,-96.6907,42.0902,SIDE,1
870,-96.6979,42.0902,-96.7631,42.0549,-96.697,42.0902,SIDE,1
871,-96.6982,42.0902,-96.7631,42.0549,-96.6979,42.0902,SIDE,1
872,-96.6985,42.0902,-96.7631,42.0549,-96.6982,42.0902,SIDE,1
873,-96.6996,42.0902,-96.7631,42.0549,-96.6985,42.0902,SIDE,1
874,-96.7044,42.0902,-96.7631,42.0549,-96.6996,42.0902,SIDE,1
875,-96.7058,42.0902,-96.7631,42.0549,-96.7044,42.0902,SIDE,1
876,-96.7631,42.0549,-96.7088,42.0902,-96.7631,42.0722,INTERNAL,0
877,-96.671,42.0902,-96.7631,42.0494,-96.6709,42.0901,SIDE,1
878,-96.6712,42.0902,-96.7631,42.0494,-96.671,42.0902,SIDE,1
879,-96.6714,42.0902,-96.7631,42.0494,-96.6712,42.0902,SIDE,1
880,-96.6735,42.0901,-96.7631,42.0494,-96.6714,42.0902,SIDE,1
881,-96.6744,42.0901,-96.7631,42.0494,-96.6735,42.0901,SIDE,1
882,-96.6433,42.1046,-96.6749,42.0901,-96.7631,42.0494,INTERNAL,0
883,-96.6754,42.0901,-96.7631,42.0494,-96.6749,42.0901,SIDE,1
884,-96.677,42.09,-96.7631,42.0494,-96.6756,42.0901,SIDE,1
885,-96.7631,42.0494,-96.6759,42.0911,-96.6782,42.0901,INTERNAL,0
886,-96.7631,42.0494,-96.6782,42.0901,-96.7631,42.0549,INTERNAL,0
887,-96.5552,41.7516,-96.5552,41.7526,-96.6987,41.9337,SIDE,1
888,-96.5552,41.7493,-96.5552,41.7516,-96.6702,41.8826,SIDE,1
889,-96.5552,41.7486,-96.5552,41.7492,-96.6328,41.8156,SIDE,1
890,-96.5552,41.7471,-96.5552,41.7486,-96.6266,41.8044,SIDE,1
891,-96.5552,41.7456,-96.5552,41.7471,-96.6147,41.783,SIDE,1
892,-96.5552,41.7449,-96.5552,41.7456,-96.6062,41.7679,SIDE,1
893,-96.5552,41.7445,-96.5552,41.7449,-96.6025,41.7612,SIDE,1
894,-96.5552,41.7437,-96.5552,41.7445,-96.6009,41.7583,SIDE,1
895,-96.5552,41.743,-96.5552,41.7437,-96.5975,41.7522,SIDE,1
896,-96.5552,41.742,-96.5552,41.743,-96.5952,41.7481,SIDE,1
897,-96.9598,41.8345,-96.9534,42.089,-96.9791,42.0905,INTERNAL,0
898,-96.9598,41.8345,-96.9791,42.0905,-96.9809,42.0906,INTERNAL,0
899,-96.9534,42.089,-96.9533,42.09,-96.9766,42.0905,INTERNAL,0
900,-96.9534,42.089,-96.9766,42.0905,-96.9809,42.0906,INTERNAL,0
901,-96.9598,41.8345,-96.9963,42.0906,-96.9977,42.0905,SIDE,1
902,-97.0189,42.0639,-97.019,42.07,-97.0195,42.0726,INTERNAL,0
903,-97.0189,42.0639,-97.0195,42.0726,-97.0199,42.0744,INTERNAL,0
904,-97.0197,42.0418,-97.0187,42.0448,-97.0195,42.0452,INTERNAL,0
905,-97.0189,42.0484,-97.019,42.0526,-97.0196,42.0505,INTERNAL,0
906,-97.0196,42.0225,-97.0196,42.0209,-96.9598,41.8345,SIDE,1
907,-97.0196,42.0241,-97.0196,42.0225,-97.004,41.9876,SIDE,1
908,-97.0196,42.0258,-97.0196,42.0241,-97.011,42.012,SIDE,1
909,-97.0196,42.0343,-97.0196,42.0305,-97.0176,42.0346,SIDE,1
910,-97.0195,42.0049,-97.0195,42.0041,-96.9598,41.8345,SIDE,1
911,-97.0195,42.0075,-97.0195,42.0049,-96.9937,41.9401,SIDE,1
912,-97.0195,42.0139,-97.0195,42.0102,-97.0156,42.0085,SIDE,1
913,-97.0197,41.9822,-97.0175,41.9984,-97.0196,41.9849,SIDE,1
914,-97.0197,41.9805,-97.0175,41.9984,-97.0197,41.9822,SIDE,1
915,-97.0197,41.9786,-97.0175,41.9984,-97.0197,41.98,SIDE,1
916,-97.0197,41.9774,-97.0175,41.9984,-97.0197,41.9786,SIDE,1
917,-97.0197,41.9761,-97.0175,41.9984,-97.0197,41.9774,SIDE,1
918,-97.0197,41.975,-97.0175,41.9984,-97.0197,41.9761,SIDE,1
919,-97.0217,41.9544,-97.0197,41.9741,-97.0175,41.9984,INTERNAL,0
920,-97.0197,41.9633,-97.0175,41.9984,-97.0197,41.9668,SIDE,1
921,-97.0195,42.0011,-97.0175,41.9984,-97.0195,42.0041,SIDE,1
922,-97.0196,41.9966,-97.0175,41.9984,-97.0195,41.9997,SIDE,1
923,-97.0196,41.9879,-97.0175,41.9984,-97.0196,41.9893,SIDE,1
924,-97.0198,41.9216,-96.9598,41.8345,-97.0198,41.9263,SIDE,1
925,-97.0198,41.917,-96.9598,41.8345,-97.0198,41.9216,SIDE,1
926,-97.0198,41.9147,-96.9598,41.8345,-97.0198,41.917,SIDE,1
927,-97.0197,41.9096,-96.9598,41.8345,-97.0198,41.9147,SIDE,1
928,-97.0197,41.9081,-96.9598,41.8345,-97.0197,41.9096,SIDE,1
929,-97.0197,41.9075,-96.9598,41.8345,-97.0197,41.9081,SIDE,1
930,-97.0197,41.9046,-96.9598,41.8345,-97.0197,41.9071,SIDE,1
931,-97.0197,41.9033,-96.9598,41.8345,-97.0197,41.9046,SIDE,1
932,-97.0198,41.9455,-97.0198,41.9422,-97.0186,41.9374,SIDE,1
933,-97.0197,41.9487,-97.0198,41.9472,-97.0177,41.9414,SIDE,1
934,-97.0198,41.9496,-97.0197,41.9487,-97.0173,41.9428,SIDE,1
935,-97.0197,41.8769,-97.0197,41.8756,-97.0179,41.8654,SIDE,1
936,-97.0197,41.888,-97.0197,41.8776,-97.0174,41.8651,SIDE,1
937,-97.0197,41.8897,-97.0197,41.888,-97.0128,41.8626,SIDE,1
938,-97.0197,41.8912,-97.0197,41.8897,-97.0114,41.862,SIDE,1
939,-97.0197,41.8951,-97.0197,41.8916,-97.0095,41.8609,SIDE,1
940,-97.0197,41.8978,-97.0197,41.8951,-97.0046,41.8583,SIDE,1
941,-97.0197,41.9025,-97.0197,41.8978,-96.9975,41.8546,SIDE,1
942,-97.0196,41.8566,-97.0196,41.8535,-97.0181,41.8499,SIDE,1
943,-97.0196,41.8577,-97.0196,41.8566,-97.0157,41.8493,SIDE,1
944,-97.0196,41.859,-97.0196,41.8577,-97.0146,41.849,SIDE,1
945,-97.0197,41.8638,-97.0196,41.859,-97.0129,41.8486,SIDE,1
946,-97.0197,41.8645,-97.0197,41.8638,-96.9977,41.8445,SIDE,1
947,-97.0197,41.8661,-97.0197,41.8645,-96.9922,41.8431,SIDE,1
948,-97.0197,41.7735,-97.0167,41.7849,-97.0197,41.7742,SIDE,1
949,-97.0197,41.772,-97.0167,41.7849,-97.0197,41.7733,SIDE,1
950,-97.0198,41.7703,-97.0167,41.7849,-97.0197,41.7714,SIDE,1
951,-97.0198,41.7694,-97.0167,41.7849,-97.0198,41.7703,SIDE,1
952,-97.0198,41.7624,-97.0167,41.7849,-97.0198,41.7689,SIDE,1
953,-97.0196,41.8,-97.0167,41.7849,-97.0195,41.801,SIDE,1
954,-97.0196,41.799,-97.0167,41.7849,-97.0196,41.8,SIDE,1
955,-97.0196,41.7979,-97.0167,41.7849,-97.0196,41.799,SIDE,1
956,-97.0196,41.794,-97.0167,41.7849,-97.0196,41.7979,SIDE,1
957,-97.0196,41.7929,-97.0167,41.7849,-97.0196,41.794,SIDE,1
958,-97.0196,41.7905,-97.0167,41.7849,-97.0196,41.7923,SIDE,1
959,-97.0196,41.7893,-97.0167,41.7849,-97.0196,41.7905,SIDE,1
960,-97.0197,41.7865,-97.0167,41.7849,-97.0196,41.789,SIDE,1
961,-97.0197,41.7798,-97.0167,41.7849,-97.0197,41.7865,SIDE,1
962,-97.0197,41.7786,-97.0167,41.7849,-97.0197,41.7798,SIDE,1
963,-97.0197,41.7761,-97.0167,41.7849,-97.0197,41.7786,SIDE,1
964,-97.0196,41.8386,-97.0196,41.8373,-97.0161,41.8305,SIDE,1
965,-97.0196,41.8396,-97.0196,41.8386,-97.0151,41.8306,SIDE,1
