split_id,iteration,is_lookahead,p1x,p1y,p2x,p2y,p3x,p3y,split_sx,split_sy,split_tx,split_ty,c1_1x,c1_1y,c1_2x,c1_2y,c1_3x,c1_3y,c2_1x,c2_1y,c2_2x,c2_2y,c2_3x,c2_3y
1546,2116,1,995479123,1000698052,995582848,1000328485,995582114,1000385358,995582848,1000328485,995535707,1000526256,995582848,1000328485,995582114,1000385358,995535707,1000526256,995582848,1000328485,995535707,1000526256,995479123,1000698052
1547,2117,1,995479123,1000698052,995582114,1000385358,995581560,1000428244,995582114,1000385358,995535779,1000548828,995582114,1000385358,995581560,1000428244,995535779,1000548828,995582114,1000385358,995535779,1000548828,995479123,1000698052
1548,2118,1,995479123,1000698052,995581560,1000428244,995579813,1000563684,995581560,1000428244,995535659,1000622606,995581560,1000428244,995579813,1000563684,995535659,1000622606,995581560,1000428244,995535659,1000622606,995479123,1000698052
1549,2119,1,995479123,1000698052,995579813,1000563684,995579489,1000588765,995579489,1000588765,995533524,1000625456,995579489,1000588765,995479123,1000698052,995533524,1000625456,995579489,1000588765,995533524,1000625456,995579813,1000563684
1550,2123,1,993054446,1003338250,995545354,999822726,995536154,999944312,993054446,1003338250,995542816,999856265,993054446,1003338250,995545354,999822726,995542816,999856265,993054446,1003338250,995542816,999856265,995536154,999944312
1551,2127,1,993054446,1003338250,995535651,999950966,995479123,1000698052,993054446,1003338250,995535499,999952970,993054446,1003338250,995535651,999950966,995535499,999952970,993054446,1003338250,995535499,999952970,995479123,1000698052
1552,2128,1,995479123,1000698052,995551920,999769364,995555712,999763945,995551920,999769364,995535504,1000010406,995551920,999769364,995555712,999763945,995535504,1000010406,995551920,999769364,995535504,1000010406,995479123,1000698052
1553,2130,1,995479123,1000698052,995557814,999760940,995571405,999741520,995557814,999760940,995535802,1000110551,995557814,999760940,995571405,999741520,995535802,1000110551,995557814,999760940,995535802,1000110551,995479123,1000698052
1554,2131,1,995479123,1000698052,995571405,999741520,995590779,999713835,995479123,1000698052,995579486,999729971,995479123,1000698052,995571405,999741520,995579486,999729971,995479123,1000698052,995579486,999729971,995590779,999713835
1555,2132,1,995572166,1001156295,995511645,1001191159,995521402,1001104527,995511645,1001191159,995535791,1001119200,995511645,1001191159,995521402,1001104527,995535791,1001119200,995511645,1001191159,995535791,1001119200,995572166,1001156295
1556,2133,1,995572166,1001156295,995521402,1001104527,995524071,1001080834,995521402,1001104527,995547470,1001117547,995521402,1001104527,995524071,1001080834,995547470,1001117547,995521402,1001104527,995547470,1001117547,995572166,1001156295
1557,2134,1,995524071,1001080834,995529715,1001030714,995556351,1001109510,995529715,1001030714,995535671,1001091139,995529715,1001030714,995556351,1001109510,995535671,1001091139,995529715,1001030714,995535671,1001091139,995524071,1001080834
1558,2137,1,995572166,1001156295,995532715,1001004083,995579489,1000588765,995572166,1001156295,995535814,1000976559,995572166,1001156295,995532715,1001004083,995535814,1000976559,995572166,1001156295,995535814,1000976559,995579489,1000588765
1559,2138,1,995509451,1001210647,993054446,1003338250,995537422,1000634571,995509451,1001210647,995535635,1000636517,995509451,1001210647,993054446,1003338250,995535635,1000636517,995509451,1001210647,995535635,1000636517,995537422,1000634571
1560,2139,1,995509451,1001210647,995537422,1000634571,995552001,1000618697,995537422,1000634571,995535946,1000842055,995537422,1000634571,995552001,1000618697,995535946,1000842055,995537422,1000634571,995535946,1000842055,995509451,1001210647
1561,2140,1,995509451,1001210647,995552001,1000618697,995558719,1000611381,995552001,1000618697,995535731,1000890994,995552001,1000618697,995558719,1000611381,995535731,1000890994,995552001,1000618697,995535731,1000890994,995509451,1001210647
1562,2141,1,995509451,1001210647,995558719,1000611381,995562691,1000607056,995509451,1001210647,995560823,1000609090,995509451,1001210647,995558719,1000611381,995560823,1000609090,995509451,1001210647,995560823,1000609090,995562691,1000607056
1563,2142,1,995509451,1001210647,995564378,1000605220,995569615,1000599517,995564378,1000605220,995535862,1000942366,995564378,1000605220,995569615,1000599517,995535862,1000942366,995564378,1000605220,995535862,1000942366,995509451,1001210647
1564,2143,1,995509451,1001210647,995569615,1000599517,995579489,1000588765,995509451,1001210647,995576139,1000592413,995509451,1001210647,995569615,1000599517,995576139,1000592413,995509451,1001210647,995576139,1000592413,995579489,1000588765
1565,2145,1,995505060,1001668284,995536718,1001618564,995566097,1001626691,995536718,1001618564,995535624,1001647457,995536718,1001618564,995566097,1001626691,995535624,1001647457,995536718,1001618564,995535624,1001647457,995505060,1001668284
1566,2147,1,995566097,1001626691,995514093,1001599369,995523962,1001524068,995514093,1001599369,995535779,1001552848,995514093,1001599369,995523962,1001524068,995535779,1001552848,995514093,1001599369,995535779,1001552848,995566097,1001626691
1567,2149,1,995566097,1001626691,995528290,1001491048,995572166,1001156295,995566097,1001626691,995535612,1001435190,995566097,1001626691,995528290,1001491048,995535612,1001435190,995566097,1001626691,995535612,1001435190,995572166,1001156295
1568,2150,1,995572166,1001156295,995505060,1001668284,995475820,1001688210,995505060,1001668284,995535385,1001359360,995505060,1001668284,995475820,1001688210,995535385,1001359360,995505060,1001668284,995535385,1001359360,995572166,1001156295
1569,2151,1,995572166,1001156295,995475820,1001688210,995467724,1001693727,995475820,1001688210,995535337,1001345807,995475820,1001688210,995467724,1001693727,995535337,1001345807,995475820,1001688210,995535337,1001345807,995572166,1001156295
1570,2153,1,995572166,1001156295,995466218,1001694753,995453520,1001703406,995466218,1001694753,995535576,1001325024,995466218,1001694753,995453520,1001703406,995535576,1001325024,995466218,1001694753,995535576,1001325024,995572166,1001156295
1571,2154,1,995572166,1001156295,995453520,1001703406,995431179,1001718630,995453520,1001703406,995535468,1001302667,995453520,1001703406,995431179,1001718630,995535468,1001302667,995453520,1001703406,995535468,1001302667,995572166,1001156295
1572,2155,1,995572166,1001156295,995431179,1001718630,994608244,1002279418,995431179,1001718630,995535707,1001198776,995431179,1001718630,994608244,1002279418,995535707,1001198776,995431179,1001718630,995535707,1001198776,995572166,1001156295
1573,2156,1,995572166,1001156295,994608244,1002279418,994567463,1002307208,994608244,1002279418,995535707,1001198060,994608244,1002279418,994567463,1002307208,995535707,1001198060,994608244,1002279418,995535707,1001198060,995572166,1001156295
1574,2157,1,995572166,1001156295,994567463,1002307208,993054446,1003338250,995572166,1001156295,993559720,1002993932,995572166,1001156295,994567463,1002307208,993559720,1002993932,995572166,1001156295,993559720,1002993932,993054446,1003338250
1575,2159,1,995562213,1001927637,995399487,1002004709,995444557,1001902449,995562213,1001927637,995412769,1001974572,995562213,1001927637,995399487,1002004709,995412769,1001974572,995562213,1001927637,995412769,1001974572,995444557,1001902449
1576,2161,1,995444557,1001902449,995536636,1001881370,995562213,1001927637,995536636,1001881370,995535218,1001921858,995536636,1001881370,995562213,1001927637,995535218,1001921858,995536636,1001881370,995535218,1001921858,995444557,1001902449
1577,2162,1,995562213,1001927637,995490573,1001798046,995503557,1001768587,995490573,1001798046,995535337,1001854761,995490573,1001798046,995503557,1001768587,995535337,1001854761,995490573,1001798046,995535337,1001854761,995562213,1001927637
1578,2163,1,995562213,1001927637,995503557,1001768587,995566097,1001626691,995562213,1001927637,995535415,1001696304,995562213,1001927637,995503557,1001768587,995535415,1001696304,995562213,1001927637,995535415,1001696304,995566097,1001626691
1579,2165,1,995566097,1001626691,995388655,1002025263,995311442,1002068695,995388655,1002025263,995535588,1001679645,995388655,1002025263,995311442,1002068695,995535588,1001679645,995388655,1002025263,995535588,1001679645,995566097,1001626691
1580,2166,1,995566097,1001626691,995311442,1002068695,995238427,1002109766,995311442,1002068695,995535600,1001671652,995311442,1002068695,995238427,1002109766,995535600,1001671652,995311442,1002068695,995535600,1001671652,995566097,1001626691
1581,2167,1,995566097,1001626691,995238427,1002109766,995194050,1002134728,995238427,1002109766,995535600,1001668335,995238427,1002109766,995194050,1002134728,995535600,1001668335,995238427,1002109766,995535600,1001668335,995566097,1001626691
1582,2169,1,995566097,1001626691,995171766,1002147263,994978532,1002255957,995171766,1002147263,995535612,1001659340,995171766,1002147263,994978532,1002255957,995535612,1001659340,995171766,1002147263,995535612,1001659340,995566097,1001626691
1583,2170,1,995566097,1001626691,994978532,1002255957,994905293,1002297153,994978532,1002255957,995535612,1001657622,994978532,1002255957,994905293,1002297153,995535612,1001657622,994978532,1002255957,995535612,1001657622,995566097,1001626691
1584,2171,1,995566097,1001626691,994905293,1002297153,993054446,1003338250,995566097,1001626691,994254530,1002663206,995566097,1001626691,994905293,1002297153,994254530,1002663206,995566097,1001626691,994254530,1002663206,993054446,1003338250
1585,2174,1,995539011,1002536394,995510659,1002545544,995548199,1002095608,995539011,1002536394,995536375,1002237323,995539011,1002536394,995510659,1002545544,995536375,1002237323,995539011,1002536394,995536375,1002237323,995548199,1002095608
1586,2176,1,995562213,1001927637,995510659,1002545544,995505138,1002547326,995510659,1002545544,995534824,1002225011,995510659,1002545544,995505138,1002547326,995534824,1002225011,995510659,1002545544,995534824,1002225011,995562213,1001927637
1587,2177,1,995562213,1001927637,995505138,1002547326,995499148,1002549259,995505138,1002547326,995534586,1002199957,995505138,1002547326,995499148,1002549259,995534586,1002199957,995505138,1002547326,995534586,1002199957,995562213,1001927637
1588,2178,1,995562213,1001927637,995499148,1002549259,995487866,1002552900,995499148,1002549259,995534693,1002159083,995499148,1002549259,995487866,1002552900,995534693,1002159083,995499148,1002549259,995534693,1002159083,995562213,1001927637
1589,2179,1,995562213,1001927637,995487866,1002552900,995465406,1002560149,995465406,1002560149,995535526,1002152076,995465406,1002560149,995562213,1001927637,995535526,1002152076,995465406,1002560149,995535526,1002152076,995487866,1002552900
1590,2181,1,993054446,1003338250,995535274,1001943172,995465406,1002560149,993054446,1003338250,995535158,1001944191,993054446,1003338250,995535274,1001943172,995535158,1001944191,993054446,1003338250,995535158,1001944191,995465406,1002560149
1591,2185,1,995465406,1002560149,995545922,1001936800,995562213,1001927637,995465406,1002560149,995555182,1001931592,995465406,1002560149,995545922,1001936800,995555182,1001931592,995465406,1002560149,995555182,1001931592,995562213,1001927637
1592,2186,1,995502867,1003373809,995554423,1002531420,995549152,1002939919,995554423,1002531420,995533094,1003090447,995554423,1002531420,995549152,1002939919,995533094,1003090447,995554423,1002531420,995533094,1003090447,995502867,1003373809
1593,2187,1,995502867,1003373809,995549152,1002939919,995546130,1003174125,995549152,1002939919,995532724,1003235998,995549152,1002939919,995546130,1003174125,995532724,1003235998,995549152,1002939919,995532724,1003235998,995502867,1003373809
1594,2188,1,995545578,1003216843,995544952,1003265386,995518641,1003333171,995545578,1003216843,995532677,1003297011,995545578,1003216843,995544952,1003265386,995532677,1003297011,995545578,1003216843,995532677,1003297011,995518641,1003333171
1595,2191,1,995544952,1003265386,995533001,1003374246,995502867,1003373809,995533001,1003374246,995532677,1003297011,995533001,1003374246,995502867,1003373809,995532677,1003297011,995533001,1003374246,995532677,1003297011,995544952,1003265386
1596,2193,1,993054446,1003338250,995539312,1002537800,995502867,1003373809,993054446,1003338250,995539250,1002539211,993054446,1003338250,995539312,1002537800,995539250,1002539211,993054446,1003338250,995539250,1002539211,995502867,1003373809
1597,2197,1,995502867,1003373809,995549460,1002533022,995552532,1002532030,995549460,1002533022,995536423,1002805070,995549460,1002533022,995552532,1002532030,995536423,1002805070,995549460,1002533022,995536423,1002805070,995502867,1003373809
1598,2207,1,995543545,1003374399,995517343,1003749654,995512342,1003748819,995517343,1003749654,995533142,1003499232,995517343,1003749654,995512342,1003748819,995533142,1003499232,995517343,1003749654,995533142,1003499232,995543545,1003374399
1599,2208,1,995543545,1003374399,995512342,1003748819,995340092,1003720046,995512342,1003748819,995533058,1003392216,995512342,1003748819,995340092,1003720046,995533058,1003392216,995512342,1003748819,995533058,1003392216,995543545,1003374399
1600,2210,1,995543545,1003374399,995333695,1003718977,995031426,1003668486,995333695,1003718977,995533047,1003380429,995333695,1003718977,995031426,1003668486,995533047,1003380429,995333695,1003718977,995533047,1003380429,995543545,1003374399
1601,2211,1,995543545,1003374399,995031426,1003668486,993054446,1003338250,995543545,1003374399,994953661,1003655496,995543545,1003374399,995031426,1003668486,994953661,1003655496,995543545,1003374399,994953661,1003655496,993054446,1003338250
1602,2212,1,995533071,1004186190,993054446,1003338250,995504536,1003747515,993054446,1003338250,995531961,1004169128,993054446,1003338250,995504536,1003747515,995531961,1004169128,993054446,1003338250,995531961,1004169128,995533071,1004186190
1603,2213,1,995533071,1004186190,995504536,1003747515,995521893,1003750414,995504536,1003747515,995532116,1004148965,995504536,1003747515,995521893,1003750414,995532116,1004148965,995504536,1003747515,995532116,1004148965,995533071,1004186190
1604,2216,1,995529752,1004443387,993054446,1003338250,993654393,1003543493,993054446,1003338250,995245665,1004307068,993054446,1003338250,993654393,1003543493,995245665,1004307068,993054446,1003338250,995245665,1004307068,995529752,1004443387
1605,2217,1,995529752,1004443387,993654393,1003543493,993887424,1003623213,993654393,1003543493,995257214,1004307282,993654393,1003543493,993887424,1003623213,995257214,1004307282,993654393,1003543493,995257214,1004307282,995529752,1004443387
1606,2218,1,995529752,1004443387,993887424,1003623213,994491320,1003829806,993887424,1003623213,995299245,1004307187,993887424,1003623213,994491320,1003829806,995299245,1004307187,993887424,1003623213,995299245,1004307187,995529752,1004443387
1607,2219,1,995529752,1004443387,994491320,1003829806,994737002,1003913855,994491320,1003829806,995325958,1004307259,994491320,1003829806,994737002,1003913855,995325958,1004307259,994491320,1003829806,995325958,1004307259,995529752,1004443387
1608,2220,1,995529752,1004443387,994737002,1003913855,994841902,1003949741,994737002,1003913855,995339737,1004307020,994737002,1003913855,994841902,1003949741,995339737,1004307020,994737002,1003913855,995339737,1004307020,995529752,1004443387
1609,2221,1,995529752,1004443387,994841902,1003949741,994934856,1003981540,994841902,1003949741,995353946,1004306901,994841902,1003949741,994934856,1003981540,995353946,1004306901,994841902,1003949741,995353946,1004306901,995529752,1004443387
1610,2222,1,995529752,1004443387,994934856,1003981540,995339275,1004119893,994934856,1003981540,995449247,1004306662,994934856,1003981540,995339275,1004119893,995449247,1004306662,994934856,1003981540,995449247,1004306662,995529752,1004443387
1611,2223,1,995529752,1004443387,995339275,1004119893,995381983,1004134503,995529752,1004443387,995376453,1004132611,995529752,1004443387,995339275,1004119893,995376453,1004132611,995529752,1004443387,995376453,1004132611,995381983,1004134503
1612,2227,1,995381983,1004134503,995532083,1004262776,995531531,1004305493,995381983,1004134503,995531873,1004279044,995381983,1004134503,995532083,1004262776,995531873,1004279044,995381983,1004134503,995531873,1004279044,995531531,1004305493
1613,2229,1,995529752,1004443387,995470449,1004306085,995531531,1004305493,995529752,1004443387,995475195,1004306039,995529752,1004443387,995470449,1004306085,995475195,1004306039,995529752,1004443387,995475195,1004306039,995531531,1004305493
1614,2231,0,995515979,1005510827,994441123,1004308929,994060379,1003787364,994441123,1004308929,994500942,1004309000,994441123,1004308929,994060379,1003787364,994500942,1004309000,994441123,1004308929,994500942,1004309000,995515979,1005510827
1615,2233,0,994960813,1005020832,994432437,1004309000,994060379,1003787364,994432437,1004309000,994441123,1004308929,994432437,1004309000,994060379,1003787364,994441123,1004308929,994432437,1004309000,994441123,1004308929,994960813,1005020832
1616,2235,0,994905044,1004971609,994425935,1004309072,994060379,1003787364,994425935,1004309072,994432437,1004309000,994425935,1004309072,994060379,1003787364,994432437,1004309000,994425935,1004309072,994432437,1004309000,994905044,1004971609
1617,2237,0,994866059,1004937200,994387316,1004309478,994060379,1003787364,994387316,1004309478,994425935,1004309072,994387316,1004309478,994060379,1003787364,994425935,1004309072,994387316,1004309478,994425935,1004309072,994866059,1004937200
1618,2239,0,994674532,1004768156,994363050,1004309096,994060379,1003787364,994363050,1004309096,994387316,1004309478,994363050,1004309096,994060379,1003787364,994387316,1004309478,994363050,1004309096,994387316,1004309478,994674532,1004768156
1619,2241,0,994581968,1004686458,994336409,1004309335,994060379,1003787364,994336409,1004309335,994363050,1004309096,994336409,1004309335,994060379,1003787364,994363050,1004309096,994336409,1004309335,994363050,1004309096,994581968,1004686458
1620,2243,0,994495467,1004610111,994316306,1004309048,994060379,1003787364,994316306,1004309048,994336409,1004309335,994316306,1004309048,994060379,1003787364,994336409,1004309335,994316306,1004309048,994336409,1004309335,994495467,1004610111
1621,2244,1,994060379,1003787364,994439973,1004561132,994431198,1004553387,994439973,1004561132,994312906,1004309024,994439973,1004561132,994431198,1004553387,994312906,1004309024,994439973,1004561132,994312906,1004309024,994060379,1003787364
1622,2245,1,994060379,1003787364,994431198,1004553387,994422234,1004545476,994431198,1004553387,994309351,1004308977,994431198,1004553387,994422234,1004545476,994309351,1004308977,994431198,1004553387,994309351,1004308977,994060379,1003787364
1623,2247,0,994422234,1004545476,994296704,1004309215,994060379,1003787364,994296704,1004309215,994309351,1004308977,994296704,1004309215,994060379,1003787364,994309351,1004308977,994296704,1004309215,994309351,1004308977,994422234,1004545476
1624,2249,0,994391355,1004518221,994279799,1004309525,994060379,1003787364,994279799,1004309525,994296704,1004309215,994279799,1004309525,994060379,1003787364,994296704,1004309215,994279799,1004309525,994296704,1004309215,994391355,1004518221
1625,2251,0,994353430,1004484748,994253158,1004309358,994060379,1003787364,994253158,1004309358,994279799,1004309525,994253158,1004309358,994060379,1003787364,994279799,1004309525,994253158,1004309358,994279799,1004309525,994353430,1004484748
1626,2253,0,994300765,1004438266,994224871,1004309669,994060379,1003787364,994224871,1004309669,994253158,1004309358,994224871,1004309669,994060379,1003787364,994253158,1004309358,994224871,1004309669,994253158,1004309358,994300765,1004438266
1627,2255,0,994251745,1004395000,994174620,1004309263,994060379,1003787364,994174620,1004309263,994224871,1004309669,994174620,1004309263,994060379,1003787364,994224871,1004309669,994174620,1004309263,994224871,1004309669,994251745,1004395000
1628,2257,1,994060379,1003787364,994157201,1004311555,993054446,1003338250,994060379,1003787364,994155281,1004309859,994060379,1003787364,994157201,1004311555,994155281,1004309859,994060379,1003787364,994155281,1004309859,993054446,1003338250
1629,2259,0,995515979,1005510827,994783217,1004308476,994641805,1004046950,994783217,1004308476,994798178,1004308810,994783217,1004308476,994641805,1004046950,994798178,1004308810,994783217,1004308476,994798178,1004308810,995515979,1005510827
1630,2261,0,995286319,1005238904,994761825,1004308428,994641805,1004046950,994761825,1004308428,994783217,1004308476,994761825,1004308428,994641805,1004046950,994783217,1004308476,994761825,1004308428,994783217,1004308476,995286319,1005238904
1631,2263,0,995072977,1004986302,994747950,1004308595,994641805,1004046950,994747950,1004308595,994761825,1004308428,994747950,1004308595,994641805,1004046950,994761825,1004308428,994747950,1004308595,994761825,1004308428,995072977,1004986302
1632,2265,0,994976587,1004872175,994741914,1004308666,994641805,1004046950,994741914,1004308666,994747950,1004308595,994741914,1004308666,994641805,1004046950,994747950,1004308595,994741914,1004308666,994747950,1004308595,994976587,1004872175
1633,2267,0,994941628,1004830782,994733180,1004309072,994641805,1004046950,994733180,1004309072,994741914,1004308666,994733180,1004309072,994641805,1004046950,994741914,1004308666,994733180,1004309072,994741914,1004308666,994941628,1004830782
1634,2269,0,994896368,1004777194,994725473,1004308953,994641805,1004046950,994725473,1004308953,994733180,1004309072,994725473,1004308953,994641805,1004046950,994733180,1004309072,994725473,1004308953,994733180,1004309072,994896368,1004777194
1635,2271,0,994862013,1004736517,994716227,1004308977,994641805,1004046950,994716227,1004308977,994725473,1004308953,994716227,1004308977,994641805,1004046950,994725473,1004308953,994716227,1004308977,994725473,1004308953,994862013,1004736517
1636,2272,1,994641805,1004046950,994825321,1004693072,994808382,1004673016,994825321,1004693072,994711503,1004308905,994825321,1004693072,994808382,1004673016,994711503,1004308905,994825321,1004693072,994711503,1004308905,994641805,1004046950
1637,2273,1,994641805,1004046950,994808382,1004673016,994778300,1004637399,994808382,1004673016,994702328,1004308762,994808382,1004673016,994778300,1004637399,994702328,1004308762,994808382,1004673016,994702328,1004308762,994641805,1004046950
1638,2275,0,994778300,1004637399,994681951,1004308619,994641805,1004046950,994681951,1004308619,994702328,1004308762,994681951,1004308619,994641805,1004046950,994702328,1004308762,994681951,1004308619,994702328,1004308762,994778300,1004637399
1639,2277,0,994722204,1004570979,994657732,1004308285,994641805,1004046950,994657732,1004308285,994681951,1004308619,994657732,1004308285,994641805,1004046950,994681951,1004308619,994657732,1004308285,994681951,1004308619,994722204,1004570979
1640,2279,0,994669974,1004509138,994632642,1004308619,994641805,1004046950,994632642,1004308619,994657732,1004308285,994632642,1004308619,994641805,1004046950,994657732,1004308285,994632642,1004308619,994657732,1004308285,994669974,1004509138
1641,2281,0,994627387,1004458714,994606479,1004308476,994641805,1004046950,994606479,1004308476,994632642,1004308619,994606479,1004308476,994641805,1004046950,994632642,1004308619,994606479,1004308476,994632642,1004308619,994627387,1004458714
1642,2283,0,994591866,1004416657,994575328,1004308810,994641805,1004046950,994575328,1004308810,994606479,1004308476,994575328,1004308810,994641805,1004046950,994606479,1004308476,994575328,1004308810,994606479,1004308476,994591866,1004416657
1643,2285,0,994558100,1004376676,994564889,1004308833,994641805,1004046950,994564889,1004308833,994575328,1004308810,994564889,1004308833,994641805,1004046950,994575328,1004308810,994564889,1004308833,994575328,1004308810,994558100,1004376676
1644,2287,0,994548353,1004365136,994547578,1004308881,994641805,1004046950,994547578,1004308881,994564889,1004308833,994547578,1004308881,994641805,1004046950,994564889,1004308833,994547578,1004308881,994564889,1004308833,994548353,1004365136
1645,2288,1,994641805,1004046950,994533618,1004347689,994515079,1004325739,994515079,1004325739,994547578,1004308881,994515079,1004325739,994641805,1004046950,994547578,1004308881,994515079,1004325739,994547578,1004308881,994533618,1004347689
1646,2289,1,994641805,1004046950,994515079,1004325739,994060379,1003787364,994641805,1004046950,994500942,1004309000,994641805,1004046950,994515079,1004325739,994500942,1004309000,994641805,1004046950,994500942,1004309000,994060379,1003787364
1647,2291,0,995515979,1005510827,994977516,1004307449,994926299,1004173967,994977516,1004307449,994985188,1004307473,994977516,1004307449,994926299,1004173967,994985188,1004307473,994977516,1004307449,994985188,1004307473,995515979,1005510827
1648,2295,0,995279974,1005115617,994953166,1004307974,994926299,1004173967,994953166,1004307974,994976443,1004307473,994953166,1004307974,994926299,1004173967,994976443,1004307473,994953166,1004307974,994976443,1004307473,995279974,1005115617
1649,2297,0,995031755,1004699955,994941785,1004308046,994926299,1004173967,994941785,1004308046,994953166,1004307974,994941785,1004308046,994926299,1004173967,994953166,1004307974,994941785,1004308046,994953166,1004307974,995031755,1004699955
1650,2299,0,994976329,1004607139,994936678,1004307951,994926299,1004173967,994936678,1004307951,994941785,1004308046,994936678,1004307951,994926299,1004173967,994941785,1004308046,994936678,1004307951,994941785,1004308046,994976329,1004607139
1651,2301,0,994957401,1004575442,994930534,1004307712,994926299,1004173967,994930534,1004307712,994936678,1004307951,994930534,1004307712,994926299,1004173967,994936678,1004307951,994930534,1004307712,994936678,1004307951,994957401,1004575442
1652,2303,0,994937983,1004542925,994921598,1004308141,994926299,1004173967,994921598,1004308141,994930534,1004307712,994921598,1004308141,994926299,1004173967,994930534,1004307712,994921598,1004308141,994930534,1004307712,994937983,1004542925
1653,2304,1,994868168,1004426013,994926299,1004173967,994921650,1004306669,994921650,1004306669,994895375,1004308046,994921650,1004306669,994868168,1004426013,994895375,1004308046,994921650,1004306669,994895375,1004308046,994926299,1004173967
1654,2307,0,994868168,1004426013,994890161,1004307855,994926299,1004173967,994890161,1004307855,994895375,1004308046,994890161,1004307855,994926299,1004173967,994895375,1004308046,994890161,1004307855,994895375,1004308046,994868168,1004426013
1655,2311,0,994857528,1004408197,994876549,1004308046,994926299,1004173967,994876549,1004308046,994887024,1004307736,994876549,1004308046,994926299,1004173967,994887024,1004307736,994876549,1004308046,994887024,1004307736,994857528,1004408197
1656,2313,0,994846340,1004389461,994864535,1004308141,994926299,1004173967,994864535,1004308141,994876549,1004308046,994864535,1004308141,994926299,1004173967,994876549,1004308046,994864535,1004308141,994876549,1004308046,994846340,1004389461
1657,2315,0,994835476,1004371269,994854454,1004308118,994926299,1004173967,994854454,1004308118,994864535,1004308141,994854454,1004308118,994926299,1004173967,994864535,1004308141,994854454,1004308118,994864535,1004308141,994835476,1004371269
1658,2317,0,994827651,1004358165,994837512,1004308332,994926299,1004173967,994837512,1004308332,994854454,1004308118,994837512,1004308332,994926299,1004173967,994854454,1004308118,994837512,1004308332,994854454,1004308118,994827651,1004358165
1659,2321,1,994926299,1004173967,994801620,1004314575,994641805,1004046950,994926299,1004173967,994798178,1004308810,994926299,1004173967,994801620,1004314575,994798178,1004308810,994926299,1004173967,994798178,1004308810,994641805,1004046950
1660,2323,1,994926299,1004173967,994992668,1004307664,995515979,1005510827,994992668,1004307664,994985188,1004307473,994992668,1004307664,995515979,1005510827,994985188,1004307473,994992668,1004307664,994985188,1004307473,994926299,1004173967
1661,2325,1,994936497,1004178520,995036011,1004307640,995515979,1005510827,995036011,1004307640,994992668,1004307664,995036011,1004307640,995515979,1005510827,994992668,1004307664,995036011,1004307640,994992668,1004307664,994936497,1004178520
1662,2327,1,994994906,1004204597,995049755,1004307306,995515979,1005510827,995049755,1004307306,995036011,1004307640,995049755,1004307306,995515979,1005510827,995036011,1004307640,995049755,1004307306,995036011,1004307640,994994906,1004204597
1663,2329,1,995013117,1004212728,995068116,1004307426,995515979,1005510827,995068116,1004307426,995049755,1004307306,995068116,1004307426,995515979,1005510827,995049755,1004307306,995068116,1004307426,995049755,1004307306,995013117,1004212728
1664,2331,1,995041693,1004225486,995080285,1004307330,995515979,1005510827,995080285,1004307330,995071946,1004307473,995080285,1004307330,995515979,1005510827,995071946,1004307473,995080285,1004307330,995071946,1004307473,995041693,1004225486
1665,2333,1,995052384,1004230259,995091440,1004307306,995515979,1005510827,995091440,1004307306,995080285,1004307330,995091440,1004307306,995515979,1005510827,995080285,1004307330,995091440,1004307306,995080285,1004307330,995052384,1004230259
1666,2334,1,995515979,1005510827,995066483,1004236554,995078163,1004241768,995066483,1004236554,995100806,1004307402,995066483,1004236554,995078163,1004241768,995100806,1004307402,995066483,1004236554,995100806,1004307402,995515979,1005510827
1667,2337,1,995082478,1004243695,995119537,1004307211,995515979,1005510827,995119537,1004307211,995104289,1004307449,995119537,1004307211,995515979,1005510827,995104289,1004307449,995119537,1004307211,995104289,1004307449,995082478,1004243695
1668,2339,1,995104384,1004253475,995140296,1004307426,995515979,1005510827,995140296,1004307426,995121982,1004307235,995140296,1004307426,995515979,1005510827,995121982,1004307235,995140296,1004307426,995121982,1004307235,995104384,1004253475
1669,2341,1,995126541,1004263368,995161711,1004307426,995515979,1005510827,995161711,1004307426,995140296,1004307426,995161711,1004307426,995515979,1005510827,995140296,1004307426,995161711,1004307426,995140296,1004307426,995126541,1004263368
1670,2343,1,995515979,1005510827,995215708,1004303178,995529752,1004443387,995515979,1005510827,995225276,1004307449,995515979,1005510827,995215708,1004303178,995225276,1004307449,995515979,1005510827,995225276,1004307449,995529752,1004443387
1671,2345,1,993054675,1003882785,993326758,1004311911,995478812,1008391261,993326758,1004311911,993285371,1004311840,993326758,1004311911,995478812,1008391261,993285371,1004311840,993326758,1004311911,993285371,1004311840,993054675,1003882785
1672,2347,1,993124866,1003929214,993351024,1004311935,995478812,1008391261,993351024,1004311935,993326758,1004311911,993351024,1004311935,995478812,1008391261,993326758,1004311911,993351024,1004311935,993326758,1004311911,993124866,1003929214
1673,2349,1,993165687,1003956215,993430231,1004311840,995478812,1008391261,993430231,1004311840,993351215,1004311935,993430231,1004311840,995478812,1008391261,993351215,1004311935,993430231,1004311840,993351215,1004311935,993165687,1003956215
1674,2351,1,993294398,1004041352,993455917,1004311339,995478812,1008391261,993455917,1004311339,993430231,1004311840,993455917,1004311339,995478812,1008391261,993430231,1004311840,993455917,1004311339,993430231,1004311840,993294398,1004041352
